date,hour,min,max,median,stddev
9/12/2024,4:00,78.1,78.1,78.1,0
9/12/2024,5:00,66.3,66.3,66.3,0
9/12/2024,6:00,65.7,65.7,65.7,0
9/12/2024,7:00,61.4,61.4,61.4,0
9/12/2024,8:00,62.1,62.1,62.1,0
9/12/2024,9:00,54.9,54.9,54.9,0
9/12/2024,10:00,43.6,43.6,43.6,0
9/12/2024,11:00,34.5,34.5,34.5,0
9/12/2024,12:00,36.5,36.5,36.5,0
9/12/2024,13:00,32.5,32.5,32.5,0
9/12/2024,14:00,23.6,23.6,23.6,0
9/12/2024,15:00,30,30,30,0
9/12/2024,16:00,24.9,24.9,24.9,0
9/12/2024,17:00,21.7,21.7,21.7,0
9/12/2024,18:00,15.8,15.8,15.8,0
9/12/2024,19:00,13.8,13.8,13.8,0
9/12/2024,20:00,14.5,14.5,14.5,0
9/12/2024,21:00,15.4,15.4,15.4,0
9/12/2024,22:00,16.8,16.8,16.8,0
9/12/2024,23:00,16.2,16.2,16.2,0
9/13/2024,0:00,17.5,17.5,17.5,0
9/13/2024,1:00,16.7,16.7,16.7,0
9/13/2024,2:00,16.8,16.8,16.8,0
9/13/2024,3:00,18,18,18,0
9/13/2024,4:00,22.7,22.7,22.7,0
9/13/2024,5:00,26.4,26.4,26.4,0
9/13/2024,6:00,23.4,23.4,23.4,0
9/13/2024,7:00,26.2,26.2,26.2,0
9/13/2024,8:00,26.7,26.7,26.7,0
9/13/2024,9:00,23.1,23.1,23.1,0
9/13/2024,10:00,23.5,23.5,23.5,0
9/13/2024,11:00,24.7,24.7,24.7,0
9/13/2024,12:00,26.6,26.6,26.6,0
9/13/2024,13:00,30.5,30.5,30.5,0
9/13/2024,14:00,30,30,30,0
9/13/2024,15:00,30.2,30.2,30.2,0
9/13/2024,16:00,36.5,36.5,36.5,0
9/13/2024,17:00,35.6,35.6,35.6,0
9/13/2024,18:00,29.8,29.8,29.8,0
9/13/2024,19:00,32.4,32.4,32.4,0
9/13/2024,20:00,30.9,30.9,30.9,0
9/13/2024,21:00,30.5,30.5,30.5,0
9/13/2024,22:00,31,31,31,0
9/13/2024,23:00,30.9,30.9,30.9,0
9/14/2024,0:00,22.4,22.4,22.4,0
9/14/2024,1:00,17.1,17.1,17.1,0
9/14/2024,2:00,18.5,18.5,18.5,0
9/14/2024,3:00,21.4,21.4,21.4,0
9/14/2024,4:00,18.2,18.2,18.2,0
9/14/2024,5:00,15.3,15.3,15.3,0
9/14/2024,6:00,20,20,20,0
9/14/2024,7:00,25.8,25.8,25.8,0
9/14/2024,8:00,38.2,38.2,38.2,0
9/14/2024,10:00,35.7,35.7,35.7,0
9/14/2024,11:00,34,34,34,0
9/14/2024,12:00,33.9,33.9,33.9,0
9/14/2024,13:00,32.6,32.6,32.6,0
9/14/2024,14:00,29.8,29.8,29.8,0
9/14/2024,15:00,26.2,26.2,26.2,0
9/14/2024,16:00,24.1,24.1,24.1,0
9/14/2024,17:00,21.6,21.6,21.6,0
9/14/2024,18:00,18.7,18.7,18.7,0
9/14/2024,19:00,22.9,22.9,22.9,0
9/14/2024,20:00,27.9,27.9,27.9,0
9/14/2024,21:00,21.6,21.6,21.6,0
9/14/2024,22:00,22,22,22,0
9/14/2024,23:00,21.7,21.7,21.7,0
9/15/2024,0:00,21.9,21.9,21.9,0
9/15/2024,1:00,25.6,25.6,25.6,0
9/15/2024,2:00,27.2,27.2,27.2,0
9/15/2024,3:00,22.2,22.2,22.2,0
9/15/2024,4:00,22,22,22,0
9/15/2024,5:00,17.2,17.2,17.2,0
9/15/2024,6:00,15.4,15.4,15.4,0
9/15/2024,7:00,15.5,15.5,15.5,0
9/15/2024,8:00,15.8,15.8,15.8,0
9/15/2024,9:00,13.1,13.1,13.1,0
9/15/2024,10:00,13.1,13.1,13.1,0
9/15/2024,11:00,12,12,12,0
9/15/2024,12:00,10,10,10,0
9/15/2024,13:00,10.3,10.3,10.3,0
9/15/2024,14:00,13.6,13.6,13.6,0
9/15/2024,15:00,13.4,13.4,13.4,0
9/15/2024,16:00,14.8,14.8,14.8,0
9/15/2024,17:00,14.6,14.6,14.6,0
9/15/2024,18:00,15.8,15.8,15.8,0
9/15/2024,19:00,16.4,16.4,16.4,0
9/15/2024,20:00,16.6,16.6,16.6,0
9/15/2024,21:00,16.6,16.6,16.6,0
9/15/2024,23:00,20.8,20.8,20.8,0
9/16/2024,0:00,27.8,27.8,27.8,0
9/16/2024,1:00,25.3,25.3,25.3,0
9/16/2024,2:00,31.5,31.5,31.5,0
9/16/2024,3:00,26.6,26.6,26.6,0
9/16/2024,4:00,25,25,25,0
9/16/2024,5:00,21.1,21.1,21.1,0
9/16/2024,6:00,29.6,29.6,29.6,0
9/16/2024,7:00,37.1,37.1,37.1,0
9/16/2024,8:00,26,26,26,0
9/16/2024,9:00,19,19,19,0
9/16/2024,10:00,15.6,15.6,15.6,0
9/16/2024,11:00,18.6,18.6,18.6,0
9/16/2024,12:00,18.7,18.7,18.7,0
9/16/2024,13:00,18.3,18.3,18.3,0
9/16/2024,14:00,16.3,16.3,16.3,0
9/16/2024,15:00,15.1,15.1,15.1,0
9/16/2024,16:00,12.8,12.8,12.8,0
9/16/2024,17:00,12.4,12.4,12.4,0
9/16/2024,18:00,11,11,11,0
9/16/2024,19:00,12.8,12.8,12.8,0
9/16/2024,20:00,14.6,14.6,14.6,0
9/16/2024,21:00,14.3,14.3,14.3,0
9/16/2024,22:00,14.3,14.3,14.3,0
9/16/2024,23:00,16.9,16.9,16.9,0
9/17/2024,0:00,27,27,27,0
9/17/2024,1:00,39,39,39,0
9/17/2024,2:00,36.9,36.9,36.9,0
9/17/2024,3:00,29.4,29.4,29.4,0
9/17/2024,4:00,27.5,27.5,27.5,0
9/17/2024,5:00,29.2,29.2,29.2,0
9/17/2024,6:00,25.8,25.8,25.8,0
9/17/2024,7:00,23.4,23.4,23.4,0
9/17/2024,8:00,22.8,22.8,22.8,0
9/17/2024,9:00,18.3,18.3,18.3,0
9/17/2024,10:00,15.6,15.6,15.6,0
9/17/2024,11:00,13.6,13.6,13.6,0
